parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles
PAR-006733,PC-EQ-09	,2026-01-20,08:00,2.4, operativa,Condiciones climáticas adversas,903.0
PAR-005171,pc-eq-05,2024-03-06,02:00,17.7,CORRECTIVA,Atoro de mineral / obstrucciÃ³n,38243.0
PAR-004686,PC-EQ-03	,2027-12-07,00:00,1.5, operativa,Espera de insumos (reactivos/bolas de molienda),729.0
PAR-004691,pc-eq-04,2024-01-08,01:00,1.8,OPERATIVA,Falta de mineral en cancha,559.0
PAR-005267, PC-EQ-05,19/12/2024,04:00,12.9,Correctiva,Falla mecánica - desgaste de componente,25858.0
PAR-006918,pc-eq-10,2024-04-30,02:00,5.7,PREVENTIVA,Mantenimiento programado (plan anual),7626.0
PAR-006689,pc-eq-09,09/07/2025,12:00,6.6,Correctiva ,Rotura de faja/correa,9124.0
PAR-006724,PC_EQ_09,2025-12-03,08:00,4.9, correctiva,Falla mecánica - desgaste de componente,8152.0
PAR-003889,PC-EQ-01,2026-05-05,14:00,2.0, correctiva,Falla de lubricación,3872.0
PAR-005209,PC-EQ-05	,2024-07-03,12:00,7.6,Correctiva,Falla eléctrica - motor/tablero,13021.0
PAR-005850,PC-EQ-06,20/08/2026,02:00,20.0,Correctiva,Falla eléctrica - motor/tablero,39314.0
PAR-003721,PC-EQ-01 ,2024-07-05,01:00,7.9,Preventiva ,,10578.0
PAR-005740,PC_EQ_06,24/05/2025,13:00,7.1,Preventiva ,,9149.0
PAR-005726, PC-EQ-06,05/04/2025,05:00,1.9,Operativa,Espera de insumos (reactivos/bolas de molienda),883.0
PAR-005095,pc-eq-04,2027-06-30,01:00,1.8,Operativa,Falta de mineral en cancha,469.0
PAR-007212,PC-EQ-10 ,05/06/2027,13:00,2.2,Operativa ,Condiciones climáticas adversas,1087.0
PAR-004972,PC-EQ-04,01/06/2026,00:00,20.0,Correctiva,,16837.0
PAR-004531, PC-EQ-03,2025-10-12,18:00,0.8,Operativa ,Espera de insumos (reactivos/bolas de molienda),
PAR-007105,pc-eq-10,2026-04-11,08:00,5.2,Preventiva,Mantenimiento programado (plan anual),7934.0
PAR-006093,PC-EQ-07 ,2025-12-31,06:00,2.2,Correctiva ,Rotura de faja/correa,3208.0
PAR-004595,PC-EQ-03	,2026-07-07,06:00,7.5,PREVENTIVA,Mantenimiento programado (plan anual),12115.0
PAR-006399, PC-EQ-08,2025-10-27,13:00,2.0,Correctiva,Falla mecánica - desgaste de componente,2304.0
PAR-005034,PC-EQ-04	,12/11/2026,02:00,20.0,Correctiva ,Falla eléctrica - motor/tablero,26006.0
PAR-005473,PC-EQ-05,2026-08-23,07:00,7.0,Correctiva,Atoro de mineral / obstrucción,7649.0
PAR-007127,PCEQ10,2026-06-23,14:00,0.9,Correctiva ,Atoro de mineral / obstrucción,1744.0
PAR-005621,PC_EQ_05,2027-12-29,03:00,5.9,Correctiva,Falla mecánica - desgaste de componente,10956.0
PAR-004225,PC-EQ-02,2026-01-12,14:00,6.5,Correctiva ,Falla eléctrica - motor/tablero,11202.0
PAR-006258,PC-EQ-08,25/04/2024,10:00,0.5,Correctiva,Rotura de faja/correa,584.0
PAR-006062,PC-EQ-07	,04/08/2025,14:00,6.5,Preventiva,Mantenimiento programado (plan anual),11016.0
PAR-006467,PC-EQ-08,2026-08-11,05:00,2.5, operativa,Falta de mineral en cancha,705.0
PAR-005987,pc-eq-07,08/06/2024,16:00,2.5,Operativa ,Espera de insumos (reactivos/bolas de molienda),975.0
PAR-005969, PC-EQ-07,2024-01-26,08:00,0.9,Operativa,Falta de mineral en cancha,509.0
PAR-004734,PC_EQ_04,2024-05-11,16:00,2.8,Operativa,Espera de insumos (reactivos/bolas de molienda),858.0
PAR-006141,pc-eq-07,21/10/2026,14:00,1.1,Operativa,Corte de energía externo,267.0
PAR-007168,PCEQ10,07/12/2026,12:00,5.6,Correctiva ,Falla de lubricación,5067.0
PAR-006669,PC_EQ_09,2025-03-31,19:00,0.5,Correctiva,Atoro de mineral / obstrucción,1049.0
PAR-005818,PC-EQ-06,2026-04-21,00:00,20.0,Correctiva,Falla de lubricación,34027.0
PAR-007243,PC-EQ-10,2027-10-27,17:00,1.4, operativa,Falta de mineral en cancha,694.0
PAR-003906,PCEQ01,2026-07-12,10:00,8.7,Correctiva ,Atoro de mineral / obstrucción,9108.0
PAR-005256, PC-EQ-05,01/12/2024,00:00,13.6,Correctiva,Atoro de mineral / obstrucción,11906.0
PAR-004376,PC-EQ-02 ,2027-08-21,05:00,6.7,Preventiva,Mantenimiento programado (plan anual),7452.0
PAR-006029,PC_EQ_07,06/02/2025,04:00,2.0,Operativa,Espera de insumos (reactivos/bolas de molienda),751.0
PAR-006290,PC_EQ_08,12/08/2024,16:00,4.2,PREVENTIVA,Mantenimiento programado (plan anual),6142.0
PAR-004162,PC-EQ-02,2025-04-27,02:00,4.6, preventiva,Mantenimiento programado (plan anual),6748.0
PAR-006668,PC_EQ_09,22/03/2025,15:00,4.8, preventiva,Mantenimiento programado (plan anual),4954.0
PAR-004865,PCEQ04,2025-06-23,01:00,0.6, operativa,,303.0
PAR-007135,PC-EQ-10	,2026-07-25,00:00,20.0, correctiva,Atoro de mineral / obstrucción,20205.0
PAR-004932,PC_EQ_04,26/01/2026,09:00,7.2,Preventiva ,Mantenimiento programado (plan anual),14747.0
PAR-006166,PC-EQ-07,2027-02-13,00:00,1.4, operativa,Falta de mineral en cancha,362.0
PAR-003684,PC-EQ-01	,2024-01-11,04:00,2.8,OPERATIVA,Corte de energía externo,1330.0
PAR-003862,PC-EQ-01	,2026-02-03,01:00,7.1,Correctiva,Falla de lubricación,8986.0
PAR-007169, PC-EQ-10,09/12/2026,13:00,2.5,Operativa ,Falta de mineral en cancha,1399.0
PAR-003711, PC-EQ-01,04/06/2024,12:00,2.0, operativa,Falta de mineral en cancha,1096.0
PAR-003899,PC_EQ_01,2026-06-22,02:00,5.3,Preventiva,Mantenimiento programado (plan anual),11622.0
PAR-006361,PC-EQ-08,2025-06-01,16:00,1.6,CORRECTIVA,Rotura de faja/correa,2289.0
PAR-004616,PC-EQ-03 ,2026-10-24,18:00,1.5,Correctiva,,1560.0
PAR-006340,PC_EQ_08,20/03/2025,04:00,0.7, operativa,Falta de mineral en cancha,143.0
PAR-004850,PC-EQ-04,04/05/2025,06:00,3.4, correctiva,,4112.0
PAR-006807,pc-eq-09,29/11/2026,16:00,1.5,Operativa,Espera de insumos (reactivos/bolas de molienda),794.0
PAR-005502,PC-EQ-05	,2026-12-13,03:00,19.6,Correctiva,Falla mecánica - desgaste de componente,33009.0
PAR-004300,PC-EQ-02 ,2026-10-20,16:00,4.2,Preventiva,Mantenimiento programado (plan anual),6375.0
PAR-006860,PC-EQ-09	,14/09/2027,00:00,8.8,PREVENTIVA,Mantenimiento programado (plan anual),16893.0
PAR-004459,PC_EQ_03,2024-09-24,18:00,3.6,CORRECTIVA,Rotura de faja/correa,5604.0
PAR-006554,pc-eq-08,2027-07-01,04:00,8.6,PREVENTIVA,Mantenimiento programado (plan anual),11830.0
PAR-005996,PCEQ07,2024-08-18,15:00,2.1,Operativa ,Condiciones climáticas adversas,700.0
PAR-003699, PC-EQ-01,08/04/2024,08:00,2.5,Correctiva,Falla mecánica - desgaste de componente,2688.0
PAR-006782, PC-EQ-09,2026-08-21,05:00,7.3,Preventiva,Mantenimiento programado (plan anual),5894.0
PAR-005869,PC-EQ-06,11/12/2026,04:00,6.0, preventiva,Mantenimiento programado (plan anual),5816.0
PAR-005307,PC-EQ-05,2025-05-09,09:00,13.1,Correctiva ,Rotura de faja/correa,24328.0
PAR-005723, PC-EQ-06,30/03/2025,12:00,7.4,Preventiva,Mantenimiento programado (plan anual),8495.0
PAR-004337,pc-eq-02,2027-03-16,13:00,1.8,OPERATIVA,Condiciones climáticas adversas,436.0
PAR-005234,PC_EQ_05,2024-09-18,03:00,1.2,Operativa,Condiciones climáticas adversas,
PAR-005494,PCEQ05,2026-11-09,04:00,18.1, correctiva,Atoro de mineral / obstrucción,28689.0
PAR-004054,pc-eq-02,2024-02-12,15:00,1.2,Correctiva,Rotura de faja/correa,2030.0
PAR-006488,PCEQ08,2026-10-12,07:00,4.1,Correctiva,Falla eléctrica - motor/tablero,7469.0
PAR-004469,PC-EQ-03	,2024-11-28,13:00,8.2,Correctiva,Atoro de mineral / obstrucción,15234.0
PAR-004078,PC-EQ-02	,13/05/2024,08:00,2.9,OPERATIVA,Condiciones climáticas adversas,1458.0
PAR-003869,pc-eq-01,28/02/2026,01:00,7.0, correctiva,Falla mecÃ¡nica - desgaste de componente,11705.0
PAR-004597,PCEQ03,2026-07-17,09:00,3.5, correctiva,Falla de lubricación,3209.0
PAR-004055,PC-EQ-02,14/02/2024,09:00,2.9,Operativa ,,614.0
PAR-005401,PC-EQ-05,24/02/2026,02:00,2.3,CORRECTIVA,Falla mecÃ¡nica - desgaste de componente,2464.0
PAR-006727,PCEQ09,2025-12-14,05:00,4.4,Preventiva,Mantenimiento programado (plan anual),6407.0
PAR-005665, PC-EQ-06,2024-07-01,12:00,6.5, preventiva,Mantenimiento programado (plan anual),10944.0
PAR-004058,pc-eq-02,2024-02-19,16:00,1.5,Correctiva ,Atoro de mineral / obstrucción,2547.0
PAR-006419,PCEQ08,2026-01-19,00:00,20.0,CORRECTIVA,Falla mecánica - desgaste de componente,25371.0
PAR-004892,PC-EQ-04	,16/09/2025,17:00,0.9,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),519.0
PAR-004883,PC_EQ_04,2025-08-16,03:00,7.4,Correctiva,Atoro de mineral / obstrucción,13323.0
PAR-004676,PCEQ03,2027-10-23,20:00,2.5, operativa,Falta de mineral en cancha,1142.0
PAR-005867,PC-EQ-06	,2026-11-23,03:00,12.8,Correctiva,Falla eléctrica - motor/tablero,16722.0
PAR-003794,PCEQ01,04/05/2025,02:00,20.0,Correctiva ,Falla eléctrica - motor/tablero,28699.0
PAR-004068,PC-EQ-02	,2024-03-28,13:00,1.6,Correctiva ,Rotura de faja/correa,2584.0
PAR-005976,pc-eq-07,20/03/2024,14:00,7.9,PREVENTIVA,Mantenimiento programado (plan anual),13800.0
PAR-005326,PC-EQ-05 ,23/07/2025,05:00,6.1,CORRECTIVA,Rotura de faja/correa,10757.0
PAR-005174, PC-EQ-05,16/03/2024,04:00,6.1,Preventiva,Mantenimiento programado (plan anual),12714.0
PAR-006264,PC_EQ_08,2024-05-13,10:00,10.2,Correctiva,Falla de lubricaciÃ³n,8430.0
PAR-005516,PC-EQ-05	,22/01/2027,05:00,7.5,PREVENTIVA,Mantenimiento programado (plan anual),7327.0
PAR-006352,pc-eq-08,2025-04-26,21:00,1.6,Correctiva,Atoro de mineral / obstrucción,1864.0
PAR-006752,PCEQ09,2026-04-02,12:00,1.1, correctiva,Atoro de mineral / obstrucción,2408.0
PAR-004167,PC-EQ-02	,2025-05-20,12:00,4.9, preventiva,Mantenimiento programado (plan anual),4490.0
PAR-006650,PC-EQ-09 ,2024-12-01,09:00,7.9,Preventiva,Mantenimiento programado (plan anual),15680.0
PAR-007099,PC_EQ_10,15/03/2026,15:00,2.8,Operativa ,Condiciones climáticas adversas,1023.0
PAR-005491, PC-EQ-05,2026-11-04,14:00,8.8,Preventiva,Mantenimiento programado (plan anual),12008.0
PAR-004384,PC-EQ-02	,2027-09-19,12:00,6.7,CORRECTIVA,Falla de lubricación,11385.0
PAR-005651,PC-EQ-06 ,30/04/2024,09:00,3.7, correctiva,Falla mecánica - desgaste de componente,5116.0
PAR-005629,PC_EQ_06,22/01/2024,09:00,9.5,Correctiva,Falla eléctrica - motor/tablero,14161.0
PAR-005090,PCEQ04,2027-06-10,01:00,10.3,Correctiva,Atoro de mineral / obstrucción,17468.0
PAR-005614,PC-EQ-05 ,09/12/2027,07:00,2.5,Correctiva ,Rotura de faja/correa,5467.0
PAR-005811,pc-eq-06,18/03/2026,12:00,4.0, correctiva,Falla de lubricación,6306.0
PAR-005600,PC-EQ-05 ,19/10/2027,04:00,4.5,Preventiva ,Mantenimiento programado (plan anual),7821.0
PAR-004987,PC-EQ-04,2026-07-10,00:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,39368.0
PAR-004799,PC-EQ-04 ,21/11/2024,05:00,7.8,Correctiva,Rotura de faja/correa,11268.0
PAR-005368,PC-EQ-05,2025-11-28,05:00,4.2,PREVENTIVA,Mantenimiento programado (plan anual),8249.0
PAR-007242,pc-eq-10,22/10/2027,08:00,1.3,Correctiva,Falla eléctrica - motor/tablero,1783.0
PAR-005219,PC-EQ-05 ,2024-07-30,14:00,3.0,Correctiva ,Falla mecánica - desgaste de componente,6010.0
PAR-007192,PC-EQ-10	,2027-03-14,01:00,1.3,Operativa,Espera de insumos (reactivos/bolas de molienda),501.0
PAR-003722,pc-eq-01,2024-07-07,17:00,1.8,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),918.0
PAR-004901,pc-eq-04,2025-10-12,06:00,4.6,Correctiva,Atoro de mineral / obstrucción,6892.0
PAR-005135,PC-EQ-04 ,19/10/2027,03:00,18.2, correctiva,Falla mecánica - desgaste de componente,15018.0
PAR-004462,PC-EQ-03,2024-10-21,09:00,7.1, preventiva,Mantenimiento programado (plan anual),7693.0
PAR-004648,PC-EQ-03 ,14/05/2027,15:00,7.0,Preventiva ,Mantenimiento programado (plan anual),8550.0
PAR-005566,pc-eq-05,2027-07-10,01:00,20.0,Correctiva,Atoro de mineral / obstrucción,20620.0
PAR-006219,PC-EQ-07	,10/10/2027,09:00,7.5,PREVENTIVA,Mantenimiento programado (plan anual),15783.0
PAR-005541,pc-eq-05,25/04/2027,00:00,20.0,Correctiva,Rotura de faja/correa,30518.0
PAR-003723,PC-EQ-01,2024-07-26,07:00,8.3, preventiva,Mantenimiento programado (plan anual),13235.0
PAR-004451,PC-EQ-03	,04/08/2024,15:00,0.5,Correctiva ,Falla mecánica - desgaste de componente,1083.0
PAR-005048,PC-EQ-04,15/01/2027,00:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,16684.0
PAR-005706,PC-EQ-06,15/01/2025,02:00,16.5,CORRECTIVA,Falla eléctrica - motor/tablero,26778.0
PAR-003694,PCEQ01,2024-03-07,16:00,5.8,CORRECTIVA,Rotura de faja/correa,7054.0
PAR-004382,PC_EQ_02,13/09/2027,07:00,0.7, operativa,Corte de energía externo,398.0
PAR-006812, PC-EQ-09,2027-01-08,19:00,3.0,Correctiva,,3742.0
PAR-006734,PC-EQ-09 ,20/01/2026,21:00,1.4, correctiva,Falla de lubricación,2744.0
PAR-005780,PC-EQ-06,11/11/2025,07:00,0.8,Operativa,Condiciones climáticas adversas,376.0
PAR-005456,pc-eq-05,2026-07-16,07:00,5.7,Preventiva,Mantenimiento programado (plan anual),11702.0
PAR-006404,PC_EQ_08,20/11/2025,09:00,1.1,Operativa ,Condiciones climáticas adversas,
PAR-004589, PC-EQ-03,2026-06-01,08:00,0.8, operativa,Falta de mineral en cancha,386.0
PAR-004739,PC-EQ-04	,27/05/2024,11:00,2.0,Correctiva ,Atoro de mineral / obstrucción,1688.0
PAR-006981,PC-EQ-10	,2025-01-09,03:00,20.0,Correctiva ,Atoro de mineral / obstrucción,43479.0
PAR-005452, PC-EQ-05,2026-06-27,00:00,19.6,Correctiva,Falla eléctrica - motor/tablero,20075.0
PAR-007075, PC-EQ-10,2025-12-02,03:00,3.1,Correctiva,Atoro de mineral / obstrucción,3004.0
PAR-005859,PC_EQ_06,14/10/2026,01:00,7.7,PREVENTIVA,Mantenimiento programado (plan anual),13990.0
PAR-005319, PC-EQ-05,2025-06-28,12:00,8.5,Preventiva,Mantenimiento programado (plan anual),13664.0
PAR-006335,PCEQ08,2025-03-14,05:00,17.0,Correctiva,Atoro de mineral / obstrucción,29364.0
PAR-006346, PC-EQ-08,2025-04-11,06:00,16.0, correctiva,Atoro de mineral / obstrucción,15503.0
PAR-005302, PC-EQ-05,24/04/2025,05:00,5.3,Correctiva ,Rotura de faja/correa,10079.0
PAR-006173, PC-EQ-07,2027-03-15,18:00,5.0,Preventiva,Mantenimiento programado (plan anual),7688.0
PAR-006462,PC_EQ_08,24/07/2026,01:00,11.4,CORRECTIVA,Rotura de faja/correa,12659.0
PAR-005343,pc-eq-05,05/09/2025,01:00,20.0,Correctiva,Falla de lubricación,43868.0
PAR-006523, PC-EQ-08,18/02/2027,11:00,7.4,PREVENTIVA,Mantenimiento programado (plan anual),10243.0
PAR-004452, PC-EQ-03,05/08/2024,16:00,1.2,Operativa ,Espera de insumos (reactivos/bolas de molienda),355.0
PAR-006051,PCEQ07,2025-05-19,17:00,1.7,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),398.0
PAR-003716,PC-EQ-01,2024-06-24,01:00,7.6,Correctiva,Falla mecánica - desgaste de componente,16162.0
PAR-005773,PCEQ06,22/10/2025,01:00,6.1,Preventiva ,Mantenimiento programado (plan anual),4993.0
PAR-003732,PC-EQ-01 ,2024-08-19,09:00,4.5,CORRECTIVA,Falla mecánica - desgaste de componente,5340.0
PAR-005518, PC-EQ-05,2027-01-27,18:00,2.4, operativa,Condiciones climáticas adversas,904.0
PAR-005582, PC-EQ-05,29/08/2027,02:00,20.0,Correctiva,Rotura de faja/correa,19279.0
PAR-004500,PC-EQ-03 ,2025-05-07,13:00,5.3,PREVENTIVA,Mantenimiento programado (plan anual),6702.0
PAR-003999,PC-EQ-01	,15/07/2027,00:00,0.5,CORRECTIVA,,586.0
PAR-005884,PC-EQ-06 ,2027-01-20,07:00,5.9,Correctiva,Falla eléctrica - motor/tablero,9196.0
PAR-005013,PC-EQ-04,23/09/2026,14:00,7.5,Correctiva,Rotura de faja/correa,11845.0
PAR-004976,pc-eq-04,16/06/2026,00:00,5.2,Preventiva ,Mantenimiento programado (plan anual),6477.0
PAR-005295,PCEQ05,2025-04-05,02:00,16.6, correctiva,Falla mecánica - desgaste de componente,29170.0
PAR-003826,pc-eq-01,2025-10-19,20:00,1.6,Correctiva,Falla de lubricación,3010.0
PAR-005463,PC-EQ-05 ,2026-08-01,12:00,5.1,CORRECTIVA,Atoro de mineral / obstrucción,4866.0
PAR-004143,PC-EQ-02,2025-02-01,05:00,2.3,OPERATIVA,Falta de mineral en cancha,1290.0
PAR-007180,PC_EQ_10,2027-01-22,03:00,19.3,CORRECTIVA,Falla de lubricación,39806.0
PAR-006211,PC-EQ-07,29/08/2027,03:00,5.7,Correctiva ,Falla de lubricación,9224.0
PAR-006808,pc-eq-09,03/12/2026,18:00,4.8,Preventiva,Mantenimiento programado (plan anual),9737.0
PAR-004974,pc-eq-04,05/06/2026,19:00,3.0, correctiva,Rotura de faja/correa,5574.0
PAR-006138,PC-EQ-07 ,11/10/2026,16:00,1.1,Correctiva ,Falla eléctrica - motor/tablero,1184.0
PAR-006982,PC-EQ-10 ,2025-01-15,06:00,4.5,CORRECTIVA,Falla elÃ©ctrica - motor/tablero,3887.0
PAR-005778,PC_EQ_06,2025-11-09,17:00,4.2,CORRECTIVA,Atoro de mineral / obstrucción,5650.0
PAR-006622,PC-EQ-09 ,2024-06-16,01:00,7.4,Preventiva,Mantenimiento programado (plan anual),15938.0
PAR-006099,PCEQ07,2026-02-08,11:00,7.9, preventiva,Mantenimiento programado (plan anual),16450.0
PAR-005101, PC-EQ-04,2027-07-09,02:00,20.0,Correctiva,Falla eléctrica - motor/tablero,31412.0
PAR-003708,PC_EQ_01,2024-05-25,15:00,6.3,Correctiva ,Rotura de faja/correa,5742.0
PAR-005067,PCEQ04,2027-04-03,00:00,4.6,CORRECTIVA,Atoro de mineral / obstrucción,9051.0
PAR-004622,PC-EQ-03 ,2026-11-29,14:00,8.0, preventiva,Mantenimiento programado (plan anual),11454.0
PAR-005102,PC_EQ_04,11/07/2027,00:00,2.4, operativa,Falta de mineral en cancha,1140.0
PAR-004630,PC-EQ-03 ,2027-01-16,11:00,8.8,PREVENTIVA,Mantenimiento programado (plan anual),12563.0
PAR-004646,PCEQ03,09/05/2027,08:00,2.4, correctiva,Rotura de faja/correa,2403.0
PAR-004195,PC-EQ-02	,2025-08-31,14:00,4.3,Preventiva ,Mantenimiento programado (plan anual),8024.0
PAR-004618, PC-EQ-03,2026-11-08,16:00,2.2,Correctiva,Falla mecánica - desgaste de componente,
PAR-005546,PC_EQ_05,03/05/2027,05:00,17.0, correctiva,Falla de lubricación,15954.0
PAR-003908,PC_EQ_01,2026-07-17,10:00,9.3,Correctiva,Falla elÃ©ctrica - motor/tablero,9430.0
PAR-005348,PC-EQ-05,2025-09-25,00:00,8.5,Correctiva ,Atoro de mineral / obstrucciÃ³n,7246.0
PAR-005447,PC-EQ-05,2026-06-15,16:00,6.0,Correctiva,Atoro de mineral / obstrucción,11160.0
PAR-007094,PC-EQ-10	,2026-03-03,19:00,1.1, correctiva,Atoro de mineral / obstrucción,1455.0
PAR-005228,PC-EQ-05,28/08/2024,08:00,10.7,CORRECTIVA,Rotura de faja/correa,14802.0
PAR-004003,PC_EQ_01,20/07/2027,07:00,7.5,Preventiva ,Mantenimiento programado (plan anual),12776.0
PAR-005680,PC-EQ-06 ,2024-08-24,06:00,0.9, operativa,Condiciones climáticas adversas,402.0
PAR-005071,PC-EQ-04,2027-04-12,11:00,7.9,Preventiva,Mantenimiento programado (plan anual),8868.0
PAR-006038,PCEQ07,2025-03-24,17:00,5.6,Correctiva,,9876.0
PAR-005827,PC_EQ_06,26/05/2026,01:00,8.9,Correctiva,Atoro de mineral / obstrucción,16359.0
PAR-004535,PCEQ03,2025-10-28,03:00,3.5,CORRECTIVA,Falla eléctrica - motor/tablero,3731.0
PAR-005520,pc-eq-05,2027-02-02,14:00,1.2, operativa,Falta de mineral en cancha,314.0
PAR-005366,pc-eq-05,2025-11-24,01:00,20.0,Correctiva,Falla mecánica - desgaste de componente,41125.0
PAR-007204, PC-EQ-10,2027-05-04,07:00,4.1,PREVENTIVA,Mantenimiento programado (plan anual),5589.0
PAR-003737,PC-EQ-01	,2024-09-15,03:00,7.3,Preventiva,Mantenimiento programado (plan anual),10661.0
PAR-006621,PC-EQ-09	,15/06/2024,04:00,1.4,Correctiva ,Falla eléctrica - motor/tablero,3055.0
PAR-005733,PC-EQ-06,2025-05-03,09:00,1.4,Operativa ,Falta de mineral en cancha,522.0
PAR-005367, PC-EQ-05,2025-11-25,14:00,7.0,Correctiva,Rotura de faja/correa,14676.0
PAR-005069, PC-EQ-04,2027-04-10,04:00,19.0,Correctiva,Falla mecánica - desgaste de componente,18658.0
PAR-004025,pc-eq-01,04/10/2027,01:00,9.9,Correctiva,Falla eléctrica - motor/tablero,20052.0
PAR-006019,PC-EQ-07 ,2024-12-12,06:00,2.2, operativa,Condiciones climáticas adversas,988.0
PAR-006577,PC-EQ-08	,2027-10-12,01:00,20.0,CORRECTIVA,Atoro de mineral / obstrucción,41308.0
PAR-006928,PC-EQ-10,2024-06-05,02:00,12.6,CORRECTIVA,Falla de lubricación,21257.0
PAR-005226,PCEQ05,20/08/2024,04:00,15.9,CORRECTIVA,Falla mecánica - desgaste de componente,22717.0
PAR-006162,PC-EQ-07 ,2027-01-26,14:00,6.2,Correctiva,Falla mecánica - desgaste de componente,7814.0
PAR-004520,pc-eq-03,04/08/2025,03:00,4.0,Correctiva ,Rotura de faja/correa,4562.0
PAR-006010,PCEQ07,14/10/2024,08:00,12.0,Correctiva,Rotura de faja/correa,14165.0
PAR-006940,PC-EQ-10	,2024-08-05,09:00,7.5,Preventiva,Mantenimiento programado (plan anual),11431.0
PAR-005689,PC-EQ-06,08/10/2024,16:00,1.4,Operativa,Condiciones climáticas adversas,598.0
PAR-007101,PCEQ10,2026-03-26,11:00,1.6, operativa,Falta de mineral en cancha,730.0
PAR-005560,PCEQ05,2027-06-17,01:00,8.6,Preventiva,Mantenimiento programado (plan anual),12329.0
PAR-005254,PC-EQ-05 ,29/11/2024,11:00,1.9, operativa,Condiciones climáticas adversas,805.0
PAR-005830,PC-EQ-06 ,04/06/2026,15:00,6.7,Preventiva,Mantenimiento programado (plan anual),6213.0
PAR-005695,PC-EQ-06,2024-11-12,12:00,1.3,CORRECTIVA,Falla eléctrica - motor/tablero,2612.0
PAR-005940,PC-EQ-06 ,12/09/2027,01:00,9.9,CORRECTIVA,Rotura de faja/correa,18196.0
PAR-003759,PC_EQ_01,2024-12-22,08:00,2.7,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),1150.0
PAR-004528,PC-EQ-03 ,2025-10-03,01:00,4.0,Correctiva,Falla de lubricación,6658.0
PAR-007016,PCEQ10,2025-05-02,08:00,12.9,Correctiva,Falla mecánica - desgaste de componente,26177.0
PAR-007144,PC-EQ-10,2026-08-28,10:00,2.3, operativa,Espera de insumos (reactivos/bolas de molienda),1191.0
PAR-005059,PC-EQ-04 ,26/02/2027,05:00,1.2,Operativa ,,412.0
PAR-005986,pc-eq-07,03/06/2024,11:00,8.5,Preventiva ,Mantenimiento programado (plan anual),16001.0
PAR-007137,PC-EQ-10,30/07/2026,16:00,3.1, correctiva,Falla mecánica - desgaste de componente,5882.0
PAR-004164,PC-EQ-02,2025-05-07,03:00,2.8,Operativa,Falta de mineral en cancha,775.0
PAR-006875,PC_EQ_09,23/11/2027,05:00,4.9,Preventiva,Mantenimiento programado (plan anual),6695.0
PAR-003834,PC-EQ-01	,2025-11-11,22:00,0.5,Correctiva,Falla mecánica - desgaste de componente,649.0
PAR-006640,PC-EQ-09	,2024-10-16,09:00,0.8,Operativa ,Espera de insumos (reactivos/bolas de molienda),168.0
PAR-004133,PC_EQ_02,19/12/2024,07:00,2.2,Operativa,Falta de mineral en cancha,495.0
PAR-007248,pc-eq-10,03/11/2027,14:00,5.9,PREVENTIVA,Mantenimiento programado (plan anual),5476.0
PAR-006758,pc-eq-09,2026-04-27,15:00,1.1,Correctiva,Falla mecánica - desgaste de componente,1361.0
PAR-006599,pc-eq-08,22/12/2027,13:00,8.7,CORRECTIVA,Falla mecánica - desgaste de componente,
PAR-005362,PC-EQ-05 ,12/11/2025,15:00,6.3, correctiva,Falla eléctrica - motor/tablero,6988.0
PAR-007246,PC-EQ-10,2027-10-30,02:00,17.9,Correctiva,Rotura de faja/correa,28765.0
PAR-004229,PC-EQ-02	,2026-01-23,04:00,19.0,Correctiva,Falla mecánica - desgaste de componente,18156.0
PAR-005836,PC-EQ-06 ,01/07/2026,04:00,1.2,Correctiva,Falla de lubricación,1929.0
PAR-007205,pc-eq-10,2027-05-06,12:00,6.7,Correctiva,Falla eléctrica - motor/tablero,9641.0
PAR-004015,PC_EQ_01,2027-08-22,04:00,5.3,Preventiva,Mantenimiento programado (plan anual),6603.0
PAR-005436,PC-EQ-05,2026-05-20,11:00,1.9, operativa,Falta de mineral en cancha,1073.0
PAR-003989,PC-EQ-01	,2027-06-10,21:00,1.6, operativa,Condiciones climáticas adversas,509.0
PAR-003795,PC-EQ-01 ,2025-05-06,16:00,6.7,Correctiva ,,6190.0
PAR-006532,PC-EQ-08	,2027-03-22,14:00,7.0,Correctiva ,Falla de lubricación,
PAR-005534,pc-eq-05,08/04/2027,00:00,20.0,CORRECTIVA,,34440.0
PAR-005022,PC-EQ-04 ,21/10/2026,14:00,7.1,Correctiva,Falla eléctrica - motor/tablero,5820.0
