parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles,planta
PAR-009052,PS_EQ_06,2024-10-30,02:00:00,7.6,Preventiva,Mantenimiento programado (plan anual),15148.0,PS
PAR-007393,ps-eq-01,2025-07-24,00:00:00,4.2,PREVENTIVA,Mantenimiento programado (plan anual),3549.0,PS
PAR-008080,PS_EQ_03,2025-06-11,01:00:00,7.6,Preventiva,Mantenimiento programado (plan anual),15439.0,PS
PAR-007705,PS_EQ_02,2025-02-28,14:00:00,7.4,PREVENTIVA,Mantenimiento programado (plan anual),11068.0,PS
PAR-010120,PSEQ09,2026-03-06,15:00:00,2.8,Correctiva,Falla mecánica - desgaste de componente,4446.0,PS
PAR-010395,PS-EQ-10 ,2026-03-31,10:00:00,2.6,Operativa ,Falta de mineral en cancha,1173.0,PS
PAR-007659,PS-EQ-02	,2024-08-14,14:00:00,2.7,Correctiva ,Atoro de mineral / obstrucción,4811.0,PS
PAR-008454,PS-EQ-04,2026-06-09,02:00:00,2.6,Operativa,Falta de mineral en cancha,1500.0,PS
PAR-007492,PS-EQ-01 ,2026-08-18,11:00:00,1.2,Operativa ,Condiciones climÃ¡ticas adversas,256.0,PS
PAR-008679,PS-EQ-05,2024-10-29,11:00:00,7.1,Preventiva,Mantenimiento programado (plan anual),6483.0,PS
PAR-008391,PS_EQ_04,2025-11-01,01:00:00,1.7,Operativa,Espera de insumos (reactivos/bolas de molienda),483.0,PS
PAR-009869,PS_EQ_08,2026-10-28,02:00:00,20.0,Correctiva ,Falla de lubricación,19303.0,PS
PAR-008078,PS-EQ-03 ,2025-06-08,08:00:00,2.6,Operativa ,Espera de insumos (reactivos/bolas de molienda),,PS
PAR-008011, PS-EQ-03,2024-05-20,02:00:00,1.8,OPERATIVA,Corte de energía externo,599.0,PS
PAR-009438,PS-EQ-07,2025-07-08,07:00:00,1.7,Operativa,Espera de insumos (reactivos/bolas de molienda),512.0,PS
PAR-007488,PS-EQ-01	,2026-07-29,12:00:00,6.9,CORRECTIVA,Atoro de mineral / obstrucción,,PS
PAR-010225,PS-EQ-09 ,2027-11-06,05:00:00,2.5,Correctiva,Falla de lubricación,4539.0,PS
PAR-009610,ps-eq-07,2027-12-25,12:00:00,5.8, correctiva,,9816.0,PS
PAR-008419,PSEQ04,2026-02-24,12:00:00,6.0,Correctiva ,Falla mecánica - desgaste de componente,6864.0,PS
PAR-010189,PSEQ09,2027-02-28,05:00:00,1.6,Operativa,Corte de energía externo,584.0,PS
PAR-008483, PS-EQ-04,2026-10-29,05:00:00,-8.3,Correctiva,Falla mecánica - desgaste de componente,15873.0,PS
PAR-008886,PS-EQ-05 ,2027-01-20,19:00:00,2.9,Operativa,Corte de energía externo,851.0,PS
PAR-007853, PS-EQ-02,2026-09-24,15:00:00,2.4,Correctiva ,Falla de lubricación,3951.0,PS
PAR-008062, PS-EQ-03,2025-03-06,09:00:00,1.1,Correctiva ,,2260.0,PS
PAR-008914,ps-eq-05,2027-04-25,09:00:00,5.2,Correctiva,Falla eléctrica - motor/tablero,4545.0,PS
PAR-007490,ps-eq-01,2026-08-09,07:00:00,8.7,Preventiva ,Mantenimiento programado (plan anual),12966.0,PS
PAR-010479,PSEQ10,2027-06-21,13:00:00,0.6,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),225.0,PS
PAR-008235,PS-EQ-03 ,2027-12-11,17:00:00,1.6,Correctiva ,Falla de lubricación,2260.0,PS
PAR-007684, PS-EQ-02,2024-12-25,09:00:00,2.6,Operativa ,Corte de energía externo,1221.0,PS
PAR-008625,PS_EQ_05,2024-04-13,16:00:00,2.2,OPERATIVA,Corte de energía externo,779.0,PS
PAR-008782,PS-EQ-05 ,2026-01-02,19:00:00,2.5,Correctiva,Atoro de mineral / obstrucción,3186.0,PS
PAR-007508,PSEQ01,2026-11-13,09:00:00,7.3,Preventiva,Mantenimiento programado (plan anual),13234.0,PS
PAR-008701,PS-EQ-05 ,2025-01-08,01:00:00,16.9,Correctiva ,Falla de lubricación,36152.0,PS
PAR-010102,ps-eq-09,2025-10-13,20:00:00,1.0,Correctiva,Atoro de mineral / obstrucción,1484.0,PS
PAR-010134,PSEQ09,2026-05-16,00:00:00,7.9,Correctiva ,Atoro de mineral / obstrucción,15238.0,PS
PAR-007559,PSEQ01,2027-05-19,10:00:00,5.6, preventiva,Mantenimiento programado (plan anual),8473.0,PS
PAR-009912,PS-EQ-08 ,2027-04-13,13:00:00,1.6,OPERATIVA,Falta de mineral en cancha,411.0,PS
PAR-008520,PS-EQ-04,2027-03-06,04:00:00,3.5,Correctiva,Atoro de mineral / obstrucción,4098.0,PS
PAR-010221,PSEQ09,2027-10-06,10:00:00,7.5,Preventiva ,Mantenimiento programado (plan anual),11726.0,PS
PAR-007730,ps-eq-02,2025-05-20,03:00:00,1.9,Correctiva,,2644.0,PS
PAR-007299,ps-eq-01,2024-06-01,16:00:00,2.3,Operativa,Falta de mineral en cancha,563.0,PS
PAR-010269,PS-EQ-10	,2024-06-08,06:00:00,6.2,Preventiva ,Mantenimiento programado (plan anual),9348.0,PS
PAR-010066,PS-EQ-09,2025-05-17,13:00:00,6.8,Correctiva ,Rotura de faja/correa,7116.0,PS
PAR-009921,PS_EQ_08,2027-06-10,11:00:00,1.7,CORRECTIVA,Falla de lubricación,3507.0,PS
PAR-007756,PS_EQ_02,2025-09-20,07:00:00,8.1,Correctiva,Atoro de mineral / obstrucción,15935.0,PS
PAR-010105,PS-EQ-09 ,2025-11-13,02:00:00,6.2,Correctiva ,Falla de lubricación,9230.0,PS
PAR-007318,PS-EQ-01 ,2024-09-01,07:00:00,14.6,Correctiva,Falla eléctrica - motor/tablero,14755.0,PS
PAR-009135,PS-EQ-06,2025-10-19,07:00:00,2.9, correctiva,Rotura de faja/correa,5136.0,PS
PAR-009611, PS-EQ-07,2027-12-26,06:00:00,15.2,CORRECTIVA,Falla eléctrica - motor/tablero,15133.0,PS
PAR-007510,PS-EQ-01	,2026-11-14,14:00:00,1.4,Operativa ,Falta de mineral en cancha,780.0,PS
PAR-008504,PS-EQ-04,2026-12-31,17:00:00,1.1,Operativa,Espera de insumos (reactivos/bolas de molienda),485.0,PS
PAR-008262,PS-EQ-04 ,2024-04-13,18:00:00,4.7, preventiva,Mantenimiento programado (plan anual),4146.0,PS
PAR-009644,PS-EQ-08	,2024-05-08,14:00:00,1.6,Operativa,Espera de insumos (reactivos/bolas de molienda),709.0,PS
PAR-008472,PS-EQ-04,2026-09-05,01:00:00,2.6,OPERATIVA,,925.0,PS
PAR-009615,PSEQ08,2024-01-08,02:00:00,13.5, correctiva,Rotura de faja/correa,12768.0,PS
PAR-008161,PS-EQ-03 ,2026-10-29,00:00:00,5.9,Preventiva,,6013.0,PS
PAR-007942,PS-EQ-02,2027-07-08,04:00:00,1.9,Operativa,Espera de insumos (reactivos/bolas de molienda),601.0,PS
PAR-010144,PS-EQ-09 ,2026-07-24,00:00:00,4.2, preventiva,Mantenimiento programado (plan anual),5809.0,PS
PAR-008929,PS-EQ-05	,2027-06-20,10:00:00,7.1,Correctiva ,Falla de lubricación,9403.0,PS
PAR-010246,PSEQ10,2024-02-12,05:00:00,7.1,Correctiva ,,6174.0,PS
PAR-008096,PS-EQ-03	,2025-09-05,22:00:00,0.5,Correctiva,Atoro de mineral / obstrucción,1082.0,PS
PAR-007437,PS_EQ_01,2026-01-28,03:00:00,8.2,CORRECTIVA,Falla mecánica - desgaste de componente,17097.0,PS
PAR-007707,PS_EQ_02,2025-03-05,09:00:00,3.0,Operativa,Corte de energía externo,1393.0,PS
PAR-009655,PS-EQ-08,2024-06-15,00:00:00,20.0,Correctiva,Atoro de mineral / obstrucción,17195.0,PS
PAR-007609,ps-eq-02,2024-01-19,08:00:00,0.9,Operativa,Espera de insumos (reactivos/bolas de molienda),347.0,PS
PAR-009657,PSEQ08,2024-06-25,18:00:00,2.6,Operativa,Espera de insumos (reactivos/bolas de molienda),1287.0,PS
PAR-007768,ps-eq-02,2025-11-05,09:00:00,2.7,Operativa,Condiciones climáticas adversas,1392.0,PS
PAR-010335,PS-EQ-10,2025-05-27,10:00:00,5.7, preventiva,Mantenimiento programado (plan anual),6081.0,PS
PAR-007834,PS-EQ-02,2026-07-19,08:00:00,1.0, operativa,Corte de energía externo,553.0,PS
PAR-009672,PSEQ08,2024-08-18,10:00:00,4.0,Correctiva ,Falla elÃ©ctrica - motor/tablero,3972.0,PS
PAR-007496,PS-EQ-01 ,2026-09-01,14:00:00,2.7,Operativa ,Falta de mineral en cancha,665.0,PS
PAR-008322,PS_EQ_04,2025-01-06,08:00:00,8.0,Preventiva ,Mantenimiento programado (plan anual),13493.0,PS
PAR-008720,PSEQ05,2025-04-07,16:00:00,0.8,Correctiva ,Falla eléctrica - motor/tablero,1575.0,PS
PAR-010447,PS-EQ-10 ,2027-01-29,18:00:00,1.5, operativa,Corte de energía externo,878.0,PS
PAR-008789,PS-EQ-05 ,2026-01-19,03:00:00,4.5,Correctiva,Falla mecánica - desgaste de componente,8702.0,PS
PAR-008486,PS-EQ-04,2026-11-04,07:00:00,12.5,Correctiva,,20048.0,PS
PAR-008506,PS-EQ-04	,2027-01-03,14:00:00,8.7,Preventiva ,,18877.0,PS
PAR-009163,PS-EQ-06 ,2026-01-30,09:00:00,7.5,Preventiva,Mantenimiento programado (plan anual),13696.0,PS
PAR-009018,PS-EQ-06 ,2024-07-04,12:00:00,2.6,Operativa ,Falta de mineral en cancha,1473.0,PS
PAR-007455,PS_EQ_01,2026-04-14,10:00:00,1.7,OPERATIVA,Corte de energía externo,897.0,PS
PAR-008049,ps-eq-03,2025-01-14,11:00:00,1.4, operativa,Corte de energía externo,463.0,PS
PAR-010229, PS-EQ-09,2027-12-05,16:00:00,0.6,OPERATIVA,Condiciones climÃ¡ticas adversas,128.0,PS
PAR-008905,ps-eq-05,2027-04-02,09:00:00,9.6,Correctiva,Falla eléctrica - motor/tablero,14044.0,PS
PAR-009187,PS_EQ_06,2026-04-20,09:00:00,8.4,Preventiva,Mantenimiento programado (plan anual),9277.0,PS
PAR-008481,PS-EQ-04,2026-10-24,19:00:00,1.6,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),766.0,PS
PAR-009718,PSEQ08,2025-03-12,03:00:00,6.5,Preventiva ,Mantenimiento programado (plan anual),5593.0,PS
PAR-008769,PS-EQ-05,2025-11-22,09:00:00,1.3,Correctiva,Atoro de mineral / obstrucción,1846.0,PS
PAR-009090,PS-EQ-06,2025-03-22,16:00:00,2.8,Operativa ,Condiciones climáticas adversas,1211.0,PS
PAR-008855,PS-EQ-05 ,2026-09-23,01:00:00,7.3,Preventiva ,Mantenimiento programado (plan anual),8407.0,PS
PAR-009576,PS-EQ-07	,2027-07-08,01:00:00,1.8, correctiva,Atoro de mineral / obstrucción,2909.0,PS
PAR-009952,PS_EQ_08,2027-11-02,12:00:00,7.1, correctiva,Atoro de mineral / obstrucción,7751.0,PS
PAR-008182,PSEQ03,2027-03-06,15:00:00,7.3,Correctiva,Falla eléctrica - motor/tablero,9924.0,PS
PAR-009149,PS-EQ-06	,2025-12-13,13:00:00,4.0,Correctiva,Atoro de mineral / obstrucción,,PS
PAR-009558,ps-eq-07,2027-02-27,00:00:00,7.9,Preventiva ,Mantenimiento programado (plan anual),10579.0,PS
PAR-007400,PS-EQ-01,2025-10-02,00:00:00,7.4, correctiva,Falla de lubricación,11798.0,PS
PAR-007476,PS_EQ_01,2026-06-22,18:00:00,4.6,Correctiva,Falla eléctrica - motor/tablero,7805.0,PS
PAR-009184,PS_EQ_06,2026-04-15,03:00:00,1.4,OPERATIVA,Falta de mineral en cancha,481.0,PS
PAR-008602, PS-EQ-05,2024-01-15,13:00:00,0.6, operativa,Espera de insumos (reactivos/bolas de molienda),132.0,PS
PAR-010109,PS-EQ-09 ,2025-12-26,11:00:00,4.8,Preventiva ,Mantenimiento programado (plan anual),9298.0,PS
PAR-008617,PS-EQ-05	,2024-03-18,14:00:00,5.0,Correctiva ,Falla de lubricación,7576.0,PS
PAR-008227,PS_EQ_03,2027-11-03,21:00:00,1.0, operativa,Corte de energía externo,267.0,PS
PAR-008297,PS-EQ-04,2024-09-28,03:00:00,18.2,Correctiva,Falla eléctrica - motor/tablero,23961.0,PS
PAR-008191,ps-eq-03,2027-04-23,21:00:00,0.9,Operativa,Espera de insumos (reactivos/bolas de molienda),538.0,PS
PAR-009160,PSEQ06,2026-01-23,07:00:00,8.7,Correctiva ,Falla mecánica - desgaste de componente,9536.0,PS
PAR-010516,PS_EQ_10,2027-11-18,13:00:00,1.8,OPERATIVA,,957.0,PS
PAR-008639,PS-EQ-05 ,2024-05-31,01:00:00,11.2,Correctiva,Rotura de faja/correa,23396.0,PS
PAR-009358,PS_EQ_07,2024-03-29,13:00:00,7.3, preventiva,Mantenimiento programado (plan anual),7240.0,PS
PAR-009748,PS-EQ-08	,2025-06-30,15:00:00,0.5, correctiva,Falla mecánica - desgaste de componente,558.0,PS
PAR-010328,PS-EQ-10	,2025-03-26,02:00:00,0.5,Operativa,Falta de mineral en cancha,180.0,PS
PAR-007549,PS_EQ_01,2027-04-02,17:00:00,1.4, operativa,Falta de mineral en cancha,640.0,PS
PAR-009964,PSEQ08,2027-12-18,04:00:00,3.1, correctiva,Falla de lubricación,6281.0,PS
PAR-008039,PS-EQ-03	,2024-11-06,13:00:00,2.4,Correctiva,Falla de lubricación,5160.0,PS
PAR-008595,PS-EQ-04,2027-12-16,03:00:00,16.9,Correctiva,Rotura de faja/correa,14124.0,PS
PAR-007963,PS-EQ-02 ,2027-09-18,05:00:00,2.4,OPERATIVA,Condiciones climáticas adversas,792.0,PS
PAR-009797,PSEQ08,2026-01-13,03:00:00,13.1,Correctiva ,Rotura de faja/correa,16297.0,PS
PAR-007817,PS-EQ-02 ,2026-05-12,03:00:00,2.3,Operativa,Falta de mineral en cancha,904.0,PS
PAR-008892,ps-eq-05,2027-02-06,03:00:00,19.2,Correctiva,Falla elÃ©ctrica - motor/tablero,17730.0,PS
PAR-008130,PS-EQ-03 ,2026-04-27,04:00:00,2.2,Operativa,Falta de mineral en cancha,1126.0,PS
PAR-008514,PSEQ04,2027-02-12,04:00:00,5.8,Preventiva,Mantenimiento programado (plan anual),12299.0,PS
PAR-008866, PS-EQ-05,2026-11-07,05:00:00,6.7,Correctiva,,9247.0,PS
PAR-007867, PS-EQ-02,2026-10-29,05:00:00,5.8, preventiva,Mantenimiento programado (plan anual),10056.0,PS
PAR-008500,PSEQ04,2026-12-21,10:00:00,3.0,Operativa ,Espera de insumos (reactivos/bolas de molienda),867.0,PS
PAR-009506,PS-EQ-07 ,2026-05-19,05:00:00,8.0, preventiva,Mantenimiento programado (plan anual),14850.0,PS
PAR-009879,PS-EQ-08 ,2026-12-09,00:00:00,4.4,Preventiva ,Mantenimiento programado (plan anual),5632.0,PS
PAR-010211,PSEQ09,2027-07-16,16:00:00,5.9,Preventiva,Mantenimiento programado (plan anual),7983.0,PS
PAR-008516,PS-EQ-04,2027-02-28,01:00:00,2.9,OPERATIVA,Falta de mineral en cancha,1413.0,PS
PAR-007598,PS-EQ-01 ,2027-12-05,02:00:00,3.3,Correctiva,Rotura de faja/correa,7217.0,PS
PAR-010297,PS-EQ-10 ,2024-11-07,21:00:00,1.3, operativa,,559.0,PS
PAR-010378,PS-EQ-10,2025-12-30,01:00:00,8.8,Preventiva,Mantenimiento programado (plan anual),15973.0,PS
PAR-008702,ps-eq-05,2025-01-15,06:00:00,17.0,Correctiva ,Falla de lubricación,34918.0,PS
PAR-007613,PS-EQ-02	,2024-02-07,22:00:00,0.5,Correctiva ,Atoro de mineral / obstrucción,446.0,PS
PAR-009340,PS-EQ-07	,2024-01-19,11:00:00,5.1,Preventiva ,,4817.0,PS
PAR-008731,PSEQ05,2025-05-19,17:00:00,1.1,Correctiva,Falla eléctrica - motor/tablero,966.0,PS
PAR-010483,ps-eq-10,2027-07-19,02:00:00,1.7,Operativa ,Corte de energía externo,971.0,PS
PAR-009852,PS_EQ_08,2026-07-30,12:00:00,4.1,Correctiva,Rotura de faja/correa,7804.0,PS
PAR-009796,PS-EQ-08 ,2026-01-08,02:00:00,2.9,Operativa,Corte de energía externo,1607.0,PS
PAR-008357,PS-EQ-04 ,2025-05-11,05:00:00,5.0,Preventiva,Mantenimiento programado (plan anual),5670.0,PS
PAR-008275,PS-EQ-04,2024-06-22,04:00:00,0.5, correctiva,Atoro de mineral / obstrucción,615.0,PS
PAR-009702,PS-EQ-08,2024-12-29,01:00:00,8.9,Preventiva,Mantenimiento programado (plan anual),7147.0,PS
PAR-009286,PS_EQ_06,2027-06-18,07:00:00,15.5,Correctiva,Atoro de mineral / obstrucción,16791.0,PS
PAR-008592,PSEQ04,2027-12-11,07:00:00,5.6, preventiva,Mantenimiento programado (plan anual),6111.0,PS
PAR-009598,PS-EQ-07 ,2027-11-06,11:00:00,0.9,OPERATIVA,Falta de mineral en cancha,201.0,PS
PAR-009041,PS-EQ-06,2024-09-16,03:00:00,20.0,CORRECTIVA,Atoro de mineral / obstrucción,39887.0,PS
PAR-007498,PS-EQ-01	,2026-09-22,06:00:00,8.1,Preventiva,Mantenimiento programado (plan anual),16541.0,PS
PAR-007883,PS-EQ-02	,2026-12-19,01:00:00,2.7,Operativa,Condiciones climáticas adversas,989.0,PS
PAR-009600,PSEQ07,2027-11-13,01:00:00,5.6,Preventiva,Mantenimiento programado (plan anual),10650.0,PS
PAR-008252,PSEQ04,2024-03-08,02:00:00,18.6,Correctiva ,Rotura de faja/correa,17905.0,PS
PAR-009005,PS-EQ-06,2024-05-21,15:00:00,1.9,Operativa,Espera de insumos (reactivos/bolas de molienda),787.0,PS
PAR-007840, PS-EQ-02,2026-08-01,10:00:00,3.7, correctiva,Rotura de faja/correa,5338.0,PS
PAR-007801, PS-EQ-02,2026-03-26,07:00:00,2.2,Correctiva,Atoro de mineral / obstrucción,2389.0,PS
PAR-009550,PSEQ07,2027-01-26,03:00:00,2.1,Operativa ,Espera de insumos (reactivos/bolas de molienda),1078.0,PS
PAR-008205,PS-EQ-03	,2027-06-28,11:00:00,1.4,Correctiva,Rotura de faja/correa,1298.0,PS
PAR-008962,PS-EQ-05	,2027-10-28,04:00:00,4.6,Preventiva,Mantenimiento programado (plan anual),9126.0,PS
PAR-008396,PS-EQ-04,2025-11-20,01:00:00,2.7,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),961.0,PS
PAR-008290,ps-eq-04,2024-09-03,06:00:00,7.8,Preventiva ,,16261.0,PS
PAR-008808, PS-EQ-05,2026-04-07,02:00:00,8.6,Preventiva,Mantenimiento programado (plan anual),11336.0,PS
PAR-009618,PS-EQ-08,2024-01-12,06:00:00,1.1,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),482.0,PS
PAR-010097,ps-eq-09,2025-09-29,13:00:00,2.1,Operativa ,Condiciones climáticas adversas,730.0,PS
PAR-009915,PSEQ08,2027-05-22,12:00:00,2.3,Operativa,Condiciones climáticas adversas,965.0,PS
PAR-010482,PS-EQ-10,2027-07-10,09:00:00,5.0,Preventiva,Mantenimiento programado (plan anual),4170.0,PS
PAR-010382,PS-EQ-10,2026-01-24,19:00:00,2.8,Correctiva,Falla mecánica - desgaste de componente,5988.0,PS
PAR-009087, PS-EQ-06,2025-03-13,00:00:00,0.5,CORRECTIVA,Falla eléctrica - motor/tablero,691.0,PS
PAR-009250,PS-EQ-06	,2026-12-27,12:00:00,4.5,Preventiva,Mantenimiento programado (plan anual),6230.0,PS
PAR-008912,PSEQ05,2027-04-23,06:00:00,5.4,Preventiva,Mantenimiento programado (plan anual),10182.0,PS
PAR-009904,PS-EQ-08,2027-03-20,05:00:00,7.0,Preventiva,Mantenimiento programado (plan anual),12522.0,PS
PAR-009605, PS-EQ-07,2027-12-05,02:00:00,8.6, preventiva,Mantenimiento programado (plan anual),9183.0,PS
PAR-009579,PS-EQ-07,2027-07-31,20:00:00,1.0,CORRECTIVA,Rotura de faja/correa,1463.0,PS
PAR-007654,PSEQ02,2024-07-28,13:00:00,4.2,Preventiva,Mantenimiento programado (plan anual),4730.0,PS
PAR-008016,PS-EQ-03	,2024-05-25,20:00:00,2.5,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),1401.0,PS
PAR-009080,PS-EQ-06	,2025-02-16,16:00:00,1.5, operativa,Condiciones climáticas adversas,319.0,PS
PAR-009780,ps-eq-08,2025-11-21,10:00:00,4.0, correctiva,Falla eléctrica - motor/tablero,7574.0,PS
PAR-008721,PS_EQ_05,2025-04-20,06:00:00,0.5,Correctiva,Atoro de mineral / obstrucción,442.0,PS
PAR-008183, PS-EQ-03,2027-03-11,20:00:00,2.6,Correctiva ,Falla mecánica - desgaste de componente,5065.0,PS
PAR-007764,PS_EQ_02,2025-10-17,04:00:00,5.7, correctiva,Falla mecánica - desgaste de componente,12414.0,PS
PAR-009274,ps-eq-06,2027-04-30,05:00:00,1.7,Correctiva,Falla de lubricación,3673.0,PS
PAR-007431,PS-EQ-01 ,2025-12-31,00:00:00,20.0,Correctiva,Rotura de faja/correa,31212.0,PS
PAR-009214,ps-eq-06,2026-08-21,01:00:00,3.0,Operativa ,Falta de mineral en cancha,1642.0,PS
PAR-007411,ps-eq-01,2025-10-24,09:00:00,9.0,Correctiva ,Atoro de mineral / obstrucción,14667.0,PS
PAR-009993,ps-eq-09,2024-05-23,00:00:00,8.5,Preventiva,Mantenimiento programado (plan anual),18020.0,PS
PAR-008591,PS-EQ-04 ,2027-12-05,03:00:00,2.6,OPERATIVA,Corte de energía externo,1536.0,PS
PAR-009168,PS-EQ-06	,2026-02-09,00:00:00,10.7,Correctiva,Atoro de mineral / obstrucción,18343.0,PS
PAR-007414,PS-EQ-01	,2025-11-05,13:00:00,1.1,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),363.0,PS
PAR-009704,PS-EQ-08	,2025-01-04,01:00:00,2.7, operativa,Corte de energía externo,1190.0,PS
PAR-008025,PS_EQ_03,2024-08-11,09:00:00,8.0,Preventiva,Mantenimiento programado (plan anual),10474.0,PS
PAR-007770,PS-EQ-02	,2025-11-11,20:00:00,2.9,Operativa ,Espera de insumos (reactivos/bolas de molienda),1141.0,PS
PAR-009565,PSEQ07,2027-04-26,06:00:00,6.1,Preventiva,Mantenimiento programado (plan anual),9874.0,PS
PAR-007287,ps-eq-01,2024-03-31,06:00:00,3.5,Correctiva,Falla mecánica - desgaste de componente,3628.0,PS
PAR-009356,PS-EQ-07,2024-03-14,00:00:00,4.0,Correctiva,Falla eléctrica - motor/tablero,4639.0,PS
PAR-007263, PS-EQ-01,2024-01-04,00:00:00,20.0,Correctiva,Atoro de mineral / obstrucción,16523.0,PS
PAR-007445,PS-EQ-01	,2026-03-10,09:00:00,8.5,Correctiva,Atoro de mineral / obstrucción,8499.0,PS
PAR-008010,PS-EQ-03	,2024-05-16,09:00:00,2.3,Operativa,Corte de energía externo,786.0,PS
PAR-007362,PSEQ01,2025-03-22,15:00:00,1.5,OPERATIVA,,850.0,PS
PAR-010494,PS-EQ-10 ,2027-08-19,12:00:00,0.5,CORRECTIVA,,653.0,PS
PAR-010138,PS-EQ-09 ,2026-06-14,05:00:00,1.6,Operativa ,Condiciones climáticas adversas,874.0,PS
PAR-009789,PSEQ08,2025-12-21,07:00:00,2.3,Correctiva ,Atoro de mineral / obstrucción,3063.0,PS
PAR-010050,PS-EQ-09 ,2025-03-07,19:00:00,1.0, operativa,Corte de energía externo,357.0,PS
PAR-008659,ps-eq-05,2024-08-16,14:00:00,1.4,Correctiva,Falla eléctrica - motor/tablero,1376.0,PS
PAR-008478,PS-EQ-04 ,2026-10-09,08:00:00,5.6,Preventiva ,Mantenimiento programado (plan anual),6906.0,PS
PAR-010010,PSEQ09,2024-08-20,18:00:00,4.8,CORRECTIVA,Falla mecánica - desgaste de componente,8455.0,PS
PAR-007407,PS-EQ-01	,2025-10-16,09:00:00,8.2, correctiva,Rotura de faja/correa,14518.0,PS
PAR-009026,PS_EQ_06,2024-07-28,01:00:00,9.1, correctiva,Atoro de mineral / obstrucción,13524.0,PS
PAR-008497,PS-EQ-04,2026-12-09,12:00:00,2.5, correctiva,Falla de lubricación,2782.0,PS
PAR-009202,ps-eq-06,2026-07-12,05:00:00,5.0,Preventiva ,Mantenimiento programado (plan anual),8114.0,PS
PAR-007748,PS_EQ_02,2025-08-05,05:00:00,7.7,Preventiva ,Mantenimiento programado (plan anual),13380.0,PS
PAR-008623,PS_EQ_05,2024-04-09,14:00:00,4.3,PREVENTIVA,Mantenimiento programado (plan anual),,PS
PAR-008285,PSEQ04,2024-07-27,14:00:00,1.5, operativa,Condiciones climáticas adversas,700.0,PS
PAR-008418,PS-EQ-04 ,2026-02-21,05:00:00,0.6,Correctiva,Falla de lubricación,759.0,PS
PAR-009349,PS-EQ-07,2024-02-07,18:00:00,3.1,Correctiva,Rotura de faja/correa,5015.0,PS
PAR-008744, PS-EQ-05,2025-07-28,04:00:00,17.0,Correctiva,Atoro de mineral / obstrucción,25699.0,PS
PAR-008981, PS-EQ-06,2024-02-09,10:00:00,2.9,Correctiva,Falla de lubricación,5164.0,PS
PAR-008490,PS-EQ-04,2026-11-13,07:00:00,1.2, operativa,Espera de insumos (reactivos/bolas de molienda),511.0,PS
PAR-009668,PS_EQ_08,2024-08-05,16:00:00,6.1, preventiva,Mantenimiento programado (plan anual),,PS
PAR-008876,ps-eq-05,2026-12-17,15:00:00,6.1,Preventiva,Mantenimiento programado (plan anual),7031.0,PS
PAR-008741,PS_EQ_05,2025-07-12,14:00:00,1.1,Correctiva ,Atoro de mineral / obstrucción,1828.0,PS
PAR-007413,ps-eq-01,2025-11-02,02:00:00,1.3,Operativa,Corte de energía externo,618.0,PS
PAR-009221,PS-EQ-06,2026-09-22,16:00:00,6.2,Preventiva ,Mantenimiento programado (plan anual),13317.0,PS
PAR-008539,PS-EQ-04	,2027-05-08,03:00:00,8.2,Correctiva,Atoro de mineral / obstrucción,7169.0,PS
PAR-009521, PS-EQ-07,2026-08-15,01:00:00,9.1,Correctiva ,Rotura de faja/correa,15280.0,PS
PAR-008693,ps-eq-05,2024-12-15,05:00:00,13.5,Correctiva ,Falla de lubricación,14247.0,PS
PAR-009580,PSEQ07,2027-08-05,01:00:00,5.1, preventiva,Mantenimiento programado (plan anual),4255.0,PS
PAR-009826,PS-EQ-08,2026-04-17,18:00:00,2.9,Operativa,Corte de energía externo,1088.0,PS
PAR-009787,PS-EQ-08 ,2025-12-13,09:00:00,7.1,Correctiva ,Rotura de faja/correa,14432.0,PS
PAR-009436,PS-EQ-07	,2025-07-07,00:00:00,2.6,Operativa,Espera de insumos (reactivos/bolas de molienda),1199.0,PS
PAR-008653,PS-EQ-05 ,2024-07-25,19:00:00,1.6, operativa,Falta de mineral en cancha,350.0,PS
PAR-007699,PS_EQ_02,2025-01-29,04:00:00,17.0, correctiva,,29622.0,PS
PAR-008159, PS-EQ-03,2026-10-22,00:00:00,3.4,Correctiva,,7314.0,PS
PAR-010037,PS-EQ-09,2025-01-09,14:00:00,0.6,OPERATIVA,Falta de mineral en cancha,232.0,PS
PAR-007663,PS-EQ-02	,2024-09-06,11:00:00,0.6,CORRECTIVA,Falla de lubricación,756.0,PS
PAR-008173,PS_EQ_03,2026-12-30,13:00:00,7.7,Preventiva,Mantenimiento programado (plan anual),7038.0,PS
PAR-008839,PS-EQ-05 ,2026-08-08,03:00:00,6.4,Preventiva,Mantenimiento programado (plan anual),6800.0,PS
PAR-010198,ps-eq-09,2027-04-14,13:00:00,7.9,Correctiva,Falla de lubricación,12769.0,PS
PAR-008258,PS-EQ-04	,2024-03-27,04:00:00,10.8,Correctiva,,11966.0,PS
